from_node_id,to_node_id,type_code,link_type,link_length,start_time_in_min,end_time_in_min,total_link_volume,lane_capacity_in_vhc_per_hour,link_capacity_in_vhc_per_hour,volume_over_capacity_ratio,avg_waiting_time_on_loading_buffer_(min), speed_limit,speed,free-flow_travel_time,travel_time,percentage_of_speed_limit, level_of_service, sensor_data_flag, sensor_link_volume, simulated_link_volume, measurement_error, abs_measurement_error_percentage, simulated_AADT, TotalEnergy_(J / hr), CO2_(g / hr), NOX_(g / hr), CO_(g / hr), HC_(g / hr, PM_(g / hr), PM_2_5(g / hr),sov_volume, hov_volume, truck_volume, intermodal_volume,passenger car,passenger truck,light commercial truck,single unit short-haul truck,combination long-haul truck,geometry, from_node_id,to_node_id,vol_h1,vol_h2,vol_h3,vol_h4,vol_h5,vol_h6,vol_h7,vol_h8,vol_h9,vol_h10,vol_h11,vol_h12,vol_h13,vol_h14,vol_h15,vol_h16,vol_h17,vol_h18,vol_h19,vol_h20,vol_h21,vol_h22,vol_h23,vol_h24,speed_h1,speed_h2,speed_h3,speed_h4,speed_h5,speed_h6,speed_h7,speed_h8,speed_h9,speed_h10,speed_h11,speed_h12,speed_h13,speed_h14,speed_h15,speed_h16,speed_h17,speed_h18,speed_h19,speed_h20,speed_h21,speed_h22,speed_h23,speed_h24,vol_d1,vol_d2,vol_d3,vol_d4,vol_d5,vol_d6,vol_d7,vol_d8,vol_d9,vol_d10,spd_d1,spd_d2,spd_d3,spd_d4,spd_d5,spd_d6,spd_d7,spd_d8,spd_d9,spd_d10
41,47,a,Major arterial,0.1864,390,570,0,1000,2000,0,0,15,15,0.7456,0.7456,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.624212,1.242742,0.0 0.624212,1.429153,0.0</coordinates></LineString>",41,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
47,41,a,Major arterial,0.1864,390,570,0,1000,2000,0,0,15,15,0.7456,0.7456,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.618530,1.429153,0.0 0.618530,1.242742,0.0</coordinates></LineString>",47,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
52,53,a,Principal arterial,0.0932,390,570,97,1000,2000,0.0162,0,30,29.9988,0.1864,0.1864,100,A,0,0,97,0,0,0,0,0,0,0,0,0,0,97,0,0,0,97,0,0,0,0,"<LineString><coordinates>0.838851,1.861272,0.0 0.932056,1.861272,0.0</coordinates></LineString>",52,53,0,0,0,0,0,0,13,31,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,29.9981,29.9981,29.999,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
53,52,a,Principal arterial,0.0932,390,570,2080,1000,2000,0.3467,0,30,29.9805,0.1864,0.1865,100,A,0,0,2080,0,0,0,0,0,0,0,0,0,0,2080,0,0,0,2080,0,0,0,0,"<LineString><coordinates>0.932056,1.866954,0.0 0.838851,1.866954,0.0</coordinates></LineString>",53,52,0,0,0,0,0,0,318,697,693,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,29.9981,29.9981,29.9717,29.9489,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
53,54,a,Principal arterial,0.2485,390,570,0,1000,2000,0,0,30,30,0.4971,0.4971,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.932056,1.861272,0.0 1.180605,1.861272,0.0</coordinates></LineString>",53,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
54,53,a,Principal arterial,0.2485,390,570,2173,1000,2000,0.3622,0,30,29.9955,0.4971,0.4972,100,A,0,0,2173,0,0,0,0,0,0,0,0,0,0,2173,0,0,0,2173,0,0,0,0,"<LineString><coordinates>1.180605,1.866954,0.0 0.932056,1.866954,0.0</coordinates></LineString>",54,53,0,0,0,0,0,0,336,727,723,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,29.9999,29.9999,29.9864,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
54,55,a,Principal arterial,0.0621,390,570,0,1000,2000,0,0,30,30,0.1243,0.1243,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.180605,1.861272,0.0 1.242742,1.861272,0.0</coordinates></LineString>",54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
55,54,a,Principal arterial,0.0621,390,570,708,1000,2000,0.118,0,30,28.3024,0.1243,0.1317,94,A,0,0,708,0,0,0,0,0,0,0,0,0,0,708,0,0,0,708,0,0,0,0,"<LineString><coordinates>1.242742,1.866954,0.0 1.180605,1.866954,0.0</coordinates></LineString>",55,54,0,0,0,0,0,0,114,238,237,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,28.2817,28.1702,28.3541,28.4874,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
55,56,a,Principal arterial,0.132,390,570,0,1000,2000,0,0,30,30,0.2641,0.2641,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.242742,1.861272,0.0 1.367016,1.861272,0.0</coordinates></LineString>",55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
56,55,a,Principal arterial,0.132,390,570,608,1000,2000,0.1013,0,30,28.88,0.2641,0.2743,96,A,0,0,608,0,0,0,0,0,0,0,0,0,0,608,0,0,0,608,0,0,0,0,"<LineString><coordinates>1.367016,1.866954,0.0 1.242742,1.866954,0.0</coordinates></LineString>",56,55,0,0,0,0,0,0,100,203,207,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,28.9183,29.0891,28.7383,28.7125,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
44,51,a,Major arterial,0.3107,390,570,36,1000,3000,0.004,0,15,15,1.2428,1.2428,100,A,0,0,36,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,"<LineString><coordinates>1.242742,1.242742,0.0 1.242742,1.553428,0.0</coordinates></LineString>",44,51,0,0,0,0,0,0,6,11,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,14.9999,14.9999,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
51,55,a,Major arterial,0.3107,390,570,0,1000,3000,0,0,15,15,1.2428,1.2428,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.242742,1.553428,0.0 1.242742,1.864113,0.0</coordinates></LineString>",51,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
54,50,a,Major arterial,0.3107,390,570,0,1000,3000,0,0,15,15,1.2428,1.2428,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.180605,1.864113,0.0 1.180605,1.553428,0.0</coordinates></LineString>",54,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
50,43,a,Major arterial,0.3107,390,570,0,1000,3000,0,0,15,15,1.2428,1.2428,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.180605,1.553428,0.0 1.180605,1.242742,0.0</coordinates></LineString>",50,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
48,49,c,Zonal connector,0.2485,390,570,0,1000,2000,0,0,10,10,1.4913,1.4913,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.683508,1.553428,0.0 0.932056,1.553428,0.0</coordinates></LineString>",48,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
49,48,c,Zonal connector,0.2485,390,570,0,1000,2000,0,0,10,10,1.4913,1.4913,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.932056,1.553428,0.0 0.683508,1.553428,0.0</coordinates></LineString>",49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
49,42,c,Zonal connector,0.3107,390,570,0,1000,2000,0,0,10,10,1.8641,1.8641,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.932056,1.553428,0.0 0.932056,1.242742,0.0</coordinates></LineString>",49,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
42,49,c,Zonal connector,0.3107,390,570,154,1000,2000,0.0257,0,10,9.8508,1.8641,1.8924,99,A,0,0,154,0,0,0,0,0,0,0,0,0,0,154,0,0,0,154,0,0,0,0,"<LineString><coordinates>0.932056,1.242742,0.0 0.932056,1.553428,0.0</coordinates></LineString>",42,49,0,0,0,0,0,0,20,51,54,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.856,9.8617,9.854,9.8192,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
49,50,c,Zonal connector,0.2485,390,570,0,1000,2000,0,0,10,10,1.4913,1.4913,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.932056,1.553428,0.0 1.180605,1.553428,0.0</coordinates></LineString>",49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
50,49,c,Zonal connector,0.2485,390,570,36,1000,2000,0.006,0,10,9.8206,1.4913,1.5185,98,A,0,0,36,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,"<LineString><coordinates>1.180605,1.553428,0.0 0.932056,1.553428,0.0</coordinates></LineString>",50,49,0,0,0,0,0,0,5,12,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.8663,9.8714,9.7776,9.7766,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
49,53,c,Zonal connector,0.3107,390,570,0,1000,2000,0,0,10,10,1.8641,1.8641,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.932056,1.553428,0.0 0.932056,1.864113,0.0</coordinates></LineString>",49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
53,49,c,Zonal connector,0.3107,390,570,190,1000,2000,0.0317,0,10,9.8571,1.8641,1.8912,99,A,0,0,190,0,0,0,0,0,0,0,0,0,0,190,0,0,0,190,0,0,0,0,"<LineString><coordinates>0.932056,1.864113,0.0 0.932056,1.553428,0.0</coordinates></LineString>",53,49,0,0,0,0,0,0,27,62,63,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.8584,9.8552,9.8573,9.859,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
50,51,a,Minor arterial,0.0621,390,570,0,1000,2000,0,0,30,30,0.1243,0.1243,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.180605,1.550587,0.0 1.242742,1.550587,0.0</coordinates></LineString>",50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
51,50,a,Minor arterial,0.0621,390,570,36,1000,2000,0.006,0,30,30,0.1243,0.1243,100,A,0,0,36,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,"<LineString><coordinates>1.242742,1.556269,0.0 1.180605,1.556269,0.0</coordinates></LineString>",51,50,0,0,0,0,0,0,6,11,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
38,39,a,Minor arterial,0.0621,390,570,0,1000,2000,0,0,30,30,0.1243,0.1243,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.180605,0.929215,0.0 1.242742,0.929215,0.0</coordinates></LineString>",38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
52,58,a,Principal arterial,0.6947,390,570,101,1000,3000,0.0112,0,40,40,1.0421,1.0421,100,A,0,0,101,0,0,0,0,0,0,0,0,0,0,101,0,0,0,101,0,0,0,0,"<LineString><coordinates>0.841351,1.864113,0.0 1.152036,2.485484,0.0</coordinates></LineString>",52,58,0,0,0,0,0,0,15,35,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
58,52,a,Principal arterial,0.6947,390,570,972,1000,3000,0.108,0,40,40,1.0421,1.0421,100,A,0,0,972,0,0,0,0,0,0,0,0,0,0,972,0,0,0,972,0,0,0,0,"<LineString><coordinates>1.147036,2.485484,0.0 0.836351,1.864113,0.0</coordinates></LineString>",58,52,0,0,0,0,0,0,123,321,335,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
58,60,a,Principal arterial,0.4964,390,570,0,1000,3000,0,0,40,40,0.7446,0.7446,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.152377,2.485484,0.0 1.152377,2.981855,0.0</coordinates></LineString>",58,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
60,58,a,Principal arterial,0.4964,390,570,1251,1000,3000,0.139,0,40,39.9734,0.7446,0.7451,100,A,0,0,1251,0,0,0,0,0,0,0,0,0,0,1251,0,0,0,1251,0,0,0,0,"<LineString><coordinates>1.146695,2.981855,0.0 1.146695,2.485484,0.0</coordinates></LineString>",60,58,0,0,0,0,0,0,172,414,430,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,39.9604,39.9707,39.9993,39.9398,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
61,65,f,Freeway,0.125,390,570,1771,1900,7600,0.0777,0,60,59.021,0.125,0.1271,98,A,0,0,1771,0,0,0,0,0,0,0,0,0,0,1771,0,0,0,1771,0,0,0,0,"<LineString><coordinates>1.149536,3.104014,0.0 1.274536,3.104014,0.0</coordinates></LineString>",61,65,0,0,0,0,0,0,277,570,603,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.1553,58.6958,59.174,59.2034,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
65,61,f,Freeway,0.125,390,570,1440,1900,7600,0.0632,0,60,60,0.125,0.125,100,A,0,0,1440,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,1440,0,0,0,0,"<LineString><coordinates>1.274536,3.109696,0.0 1.149536,3.109696,0.0</coordinates></LineString>",65,61,0,0,0,0,0,0,232,482,482,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
60,63,r,Ramp,0.0884,390,570,0,1000,2000,0,0,40,40,0.1326,0.1326,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.151536,2.979855,0.0 1.214036,3.042355,0.0</coordinates></LineString>",60,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
63,60,r,Ramp,0.0884,390,570,1160,1000,2000,0.1933,0,40,39.7938,0.1326,0.1333,99,A,0,0,1160,0,0,0,0,0,0,0,0,0,0,1160,0,0,0,1160,0,0,0,0,"<LineString><coordinates>1.210036,3.046355,0.0 1.147536,2.983855,0.0</coordinates></LineString>",63,60,0,0,0,0,0,0,159,391,398,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,39.5768,39.8233,39.7434,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
62,64,r,Ramp,0.0884,390,570,517,1000,2000,0.0862,0,40,39.3152,0.1326,0.1349,98,A,0,0,517,0,0,0,0,0,0,0,0,0,0,517,0,0,0,517,0,0,0,0,"<LineString><coordinates>1.147536,3.229855,0.0 1.210036,3.167355,0.0</coordinates></LineString>",62,64,0,0,0,0,0,0,85,171,176,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,39.014,39.4459,39.511,38.9566,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
64,62,r,Ramp,0.0884,390,570,0,1000,2000,0,0,40,40,0.1326,0.1326,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.214036,3.171355,0.0 1.151536,3.232055,0.0</coordinates></LineString>",64,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
61,63,r,Ramp,0.0884,390,570,1160,1000,2000,0.1933,0,40,39.6023,0.1326,0.1339,99,A,0,0,1160,0,0,0,0,0,0,0,0,0,0,1160,0,0,0,1160,0,0,0,0,"<LineString><coordinates>1.149536,3.106855,0.0 1.212036,3.044355,0.0</coordinates></LineString>",61,63,0,0,0,0,0,0,161,391,397,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,39.4634,39.7729,39.5996,39.4013,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
63,65,r,Ramp,0.0884,390,570,0,1000,2000,0,0,40,40,0.1326,0.1326,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.212036,3.044355,0.0 1.274536,3.106855,0.0</coordinates></LineString>",63,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
64,61,r,Ramp,0.0884,390,570,517,1000,2000,0.0862,0,40,39.6245,0.1326,0.1338,99,A,0,0,517,0,0,0,0,0,0,0,0,0,0,517,0,0,0,517,0,0,0,0,"<LineString><coordinates>1.212036,3.169355,0.0 1.149536,3.106855,0.0</coordinates></LineString>",64,61,0,0,0,0,0,0,85,171,176,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,39.3828,39.7135,39.4767,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
65,64,r,Ramp,0.0884,390,570,0,1000,2000,0,0,40,40,0.1326,0.1326,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.274536,3.106855,0.0 1.212036,3.169355,0.0</coordinates></LineString>",65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
58,59,c,Zonal connector,0.0505,390,570,380,1000,2000,0.0633,0,10,9.3835,0.3028,0.3227,94,A,0,0,380,0,0,0,0,0,0,0,0,0,0,380,0,0,0,380,0,0,0,0,"<LineString><coordinates>1.149536,2.485484,0.0 1.200000,2.485484,0.0</coordinates></LineString>",58,59,0,0,0,0,0,0,57,128,126,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.3156,9.4638,9.317,9.4125,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
59,58,c,Zonal connector,0.0505,390,570,0,1000,2000,0,0,10,10,0.3028,0.3028,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.200000,2.485484,0.0 1.149536,2.485484,0.0</coordinates></LineString>",59,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
12,66,r,Ramp,0.1373,390,570,8749,1000,3000,0.9721,0,60,34.9335,0.1373,0.2358,58,C,0,0,8749,0,0,0,0,0,0,0,0,0,0,8749,0,0,0,8749,0,0,0,0,"<LineString><coordinates>1.310763,0.002000,0.0 1.213673,0.099089,0.0</coordinates></LineString>",12,66,0,0,0,0,0,0,1426,2855,2986,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,46.262,48.7661,24.7437,36.8478,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
66,12,r,Ramp,0.1373,390,570,0,1000,3000,0,0,60,60,0.1373,0.1373,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.209673,0.095089,0.0 1.306763,-0.002000,0.0</coordinates></LineString>",66,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
9,66,r,Ramp,0.1373,390,570,870,1900,3800,0.0763,0,60,59.9972,0.1373,0.1373,100,A,0,0,870,0,0,0,0,0,0,0,0,0,0,870,0,0,0,870,0,0,0,0,"<LineString><coordinates>1.116584,-0.002000,0.0 1.213673,0.095089,0.0</coordinates></LineString>",9,66,0,0,0,0,0,0,107,323,313,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,59.9956,59.9917,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
66,9,r,Ramp,0.1373,390,570,5121,1900,3800,0.4492,0,60,53.1898,0.1373,0.1549,89,B,0,0,5121,0,0,0,0,0,0,0,0,0,0,5121,0,0,0,5121,0,0,0,0,"<LineString><coordinates>1.209673,0.099089,0.0 1.112584,0.002000,0.0</coordinates></LineString>",66,9,0,0,0,0,0,0,663,1769,1761,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,53.1243,52.9058,53.8258,52.5937,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
66,67,f,Freeway,0.4272,390,570,7427,1900,9500,0.2606,0,60,56.9525,0.4272,0.45,95,A,0,0,7427,0,0,0,0,0,0,0,0,0,0,7427,0,0,0,7427,0,0,0,0,"<LineString><coordinates>1.214514,0.097089,0.0 1.214514,0.524281,0.0</coordinates></LineString>",66,67,0,0,0,0,0,0,1159,2439,2554,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,56.538,57.0398,57.4351,56.2121,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
67,66,f,Freeway,0.4272,390,570,2929,1900,9500,0.1028,0,60,58.4445,0.4272,0.4386,97,A,0,0,2929,0,0,0,0,0,0,0,0,0,0,2929,0,0,0,2929,0,0,0,0,"<LineString><coordinates>1.208832,0.524281,0.0 1.208832,0.097089,0.0</coordinates></LineString>",67,66,0,0,0,0,0,0,308,1031,1019,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,58.4581,58.3584,58.7398,58.0634,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
67,68,f,Freeway,0.1942,390,570,1281,1900,7600,0.0562,0,60,59.8903,0.1942,0.1945,100,A,0,0,1281,0,0,0,0,0,0,0,0,0,0,1281,0,0,0,1281,0,0,0,0,"<LineString><coordinates>1.214514,0.524281,0.0 1.214514,0.718460,0.0</coordinates></LineString>",67,68,0,0,0,0,0,0,173,418,443,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.999,59.8363,59.8387,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
