agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
15790,15790,92,94,92,94,451.95,480.40,28.45,1,1,10.00,1,5,0.56,
15791,15791,104,94,104,94,451.95,482.90,30.95,1,1,10.00,1,5,1.68,
15792,15792,57,94,57,94,451.95,488.00,36.05,1,1,10.00,1,5,3.98,
15793,15793,77,94,77,94,451.95,488.00,36.05,1,1,10.00,1,15,3.92,
15794,15794,57,488,57,488,452.00,455.20,3.20,1,1,10.00,1,15,1.78,
15795,15795,92,94,92,94,452.03,480.50,28.47,1,1,10.00,1,0,0.56,
15796,15796,16,94,16,94,452.03,487.80,35.77,1,1,10.00,1,0,3.96,
15797,15797,77,94,77,94,452.03,487.90,35.87,1,1,10.00,1,10,3.31,
15798,15798,104,94,104,94,452.03,482.90,30.87,1,1,10.00,1,10,1.68,
15799,15799,57,94,57,94,452.03,487.60,35.57,1,1,10.00,1,10,3.37,
15800,15800,24,141,24,141,452.05,466.20,14.15,1,1,10.00,1,5,2.28,
15801,15801,104,94,104,94,452.10,482.90,30.80,1,1,10.00,1,0,1.68,
15802,15802,92,94,92,94,452.10,480.50,28.40,1,1,10.00,1,5,0.56,
15803,15803,16,94,16,94,452.10,488.20,36.10,1,1,10.00,1,5,4.21,
15804,15804,77,94,77,94,452.10,488.30,36.20,1,1,10.00,1,10,3.92,
15805,15805,57,94,57,94,452.10,487.90,35.80,1,1,10.00,1,15,3.37,
15806,15806,92,94,92,94,452.18,480.60,28.42,1,1,10.00,1,0,0.56,
15807,15807,104,94,104,94,452.18,483.00,30.82,1,1,10.00,1,5,1.68,
15808,15808,77,94,77,94,452.18,487.90,35.72,1,1,10.00,1,10,3.31,
15809,15809,16,94,16,94,452.18,487.80,35.62,1,1,10.00,1,0,3.96,
15810,15810,57,94,57,94,452.18,488.30,36.12,1,1,10.00,1,0,3.98,
15811,15811,77,94,77,94,452.25,488.30,36.05,1,1,10.00,1,10,3.92,
15812,15812,104,94,104,94,452.25,483.00,30.75,1,1,10.00,1,15,1.68,
15813,15813,92,94,92,94,452.25,480.80,28.55,1,1,10.00,1,15,0.56,
15814,15814,16,94,16,94,452.25,488.10,35.85,1,1,10.00,1,15,3.96,
15815,15815,57,94,57,94,452.25,488.50,36.25,1,1,10.00,1,10,3.37,
15816,15816,57,94,57,94,452.33,489.30,36.97,1,1,10.00,1,15,3.98,
15817,15817,92,94,92,94,452.33,481.30,28.97,1,1,10.00,1,15,0.56,
15818,15818,16,94,16,94,452.33,488.10,35.77,1,1,10.00,1,5,3.96,
15819,15819,77,94,77,94,452.33,488.50,36.17,1,1,10.00,1,15,3.92,
15820,15820,104,94,104,94,452.33,483.00,30.67,1,1,10.00,1,10,1.68,
15821,15821,77,94,77,94,452.40,489.40,37.00,1,1,10.00,1,15,3.92,
15822,15822,92,94,92,94,452.40,481.50,29.10,1,1,10.00,1,15,0.56,
15823,15823,16,94,16,94,452.40,488.80,36.40,1,1,10.00,1,10,4.21,
15824,15824,57,94,57,94,452.40,489.30,36.90,1,1,10.00,1,5,3.98,
15825,15825,104,94,104,94,452.40,483.10,30.70,1,1,10.00,1,10,1.68,
15826,15826,16,94,16,94,452.48,488.20,35.72,1,1,10.00,1,15,3.96,
15827,15827,77,94,77,94,452.48,489.40,36.92,1,1,10.00,1,0,3.92,
15828,15828,57,94,57,94,452.48,489.40,36.92,1,1,10.00,1,15,3.98,
15829,15829,92,94,92,94,452.48,481.60,29.12,1,1,10.00,1,5,0.56,
15830,15830,104,94,104,94,452.48,483.10,30.62,1,1,10.00,1,10,1.68,
15831,15831,24,244,24,244,452.54,466.50,13.96,1,1,10.00,1,0,1.78,
15832,15832,104,486,104,486,452.55,458.00,5.45,1,1,10.00,1,0,4.29,
15833,15833,77,94,77,94,452.56,489.50,36.94,1,1,10.00,1,15,3.92,
15834,15834,92,94,92,94,452.56,481.70,29.14,1,1,10.00,1,0,0.56,
15835,15835,57,94,57,94,452.56,489.00,36.44,1,1,10.00,1,0,3.37,
15836,15836,16,94,16,94,452.56,488.20,35.64,1,1,10.00,1,10,3.96,
15837,15837,104,94,104,94,452.56,483.20,30.64,1,1,10.00,1,0,1.68,
15838,15838,24,181,24,181,452.63,456.20,3.57,1,1,10.00,1,15,1.56,
15839,15839,57,94,57,94,452.63,489.90,37.27,1,1,10.00,1,15,3.98,
15840,15840,104,94,104,94,452.63,483.20,30.57,1,1,10.00,1,0,1.68,
15841,15841,16,94,16,94,452.63,488.40,35.77,1,1,10.00,1,5,3.96,
15842,15842,92,94,92,94,452.63,482.10,29.47,1,1,10.00,1,0,0.56,
15843,15843,77,94,77,94,452.63,489.60,36.97,1,1,10.00,1,10,3.92,
15844,15844,77,94,77,94,452.71,489.80,37.09,1,1,10.00,1,15,3.92,
15845,15845,57,94,57,94,452.71,489.90,37.19,1,1,10.00,1,5,3.98,
15846,15846,16,94,16,94,452.71,489.50,36.79,1,1,10.00,1,15,4.21,
15847,15847,92,94,92,94,452.71,482.50,29.79,1,1,10.00,1,0,0.56,
15848,15848,104,94,104,94,452.71,483.20,30.49,1,1,10.00,1,5,1.81,
15849,15849,57,389,57,389,452.73,457.50,4.77,1,1,10.00,1,0,2.92,
15850,15850,77,194,77,194,452.73,460.70,7.97,1,1,10.00,1,10,3.86,
15851,15851,92,272,92,272,452.73,457.70,4.97,1,1,10.00,1,5,3.77,
15852,15852,92,135,92,135,452.73,459.20,6.47,1,1,10.00,1,5,5.60,
15853,15853,104,383,104,383,452.73,459.20,6.47,1,1,10.00,1,5,4.40,
15854,15854,92,251,92,251,452.73,459.00,6.27,1,1,10.00,1,0,3.86,
15855,15855,57,258,57,258,452.73,459.80,7.07,1,1,10.00,1,5,3.80,
15856,15856,16,406,16,406,452.73,460.40,7.67,1,1,10.00,1,0,2.25,
15857,15857,104,160,104,160,452.73,458.10,5.37,1,1,10.00,1,15,4.48,
15858,15858,92,136,92,136,452.73,468.10,15.37,1,1,10.00,1,0,3.49,
15859,15859,104,283,104,283,452.73,462.60,9.87,1,1,10.00,1,10,5.54,
15860,15860,57,278,57,278,452.73,458.70,5.97,1,1,10.00,1,15,3.48,
15861,15861,57,388,57,388,452.73,459.70,6.97,1,1,10.00,1,15,3.09,
15862,15862,92,165,92,165,452.73,458.60,5.87,1,1,10.00,1,10,4.61,
15863,15863,92,441,92,441,452.73,457.50,4.77,1,1,10.00,1,15,3.44,
15864,15864,77,160,77,160,452.73,469.10,16.37,1,1,10.00,1,0,4.09,
15865,15865,77,312,77,312,452.73,455.80,3.07,1,1,10.00,1,0,2.83,
15866,15866,16,19,16,19,452.73,455.90,3.17,1,1,10.00,1,15,2.19,
15867,15867,92,271,92,271,452.73,457.20,4.47,1,1,10.00,1,5,3.25,
15868,15868,16,392,16,392,452.73,456.30,3.57,1,1,10.00,1,10,2.04,
15869,15869,57,359,57,359,452.73,457.90,5.17,1,1,10.00,1,5,2.87,
15870,15870,92,429,92,429,452.73,460.90,8.17,1,1,10.00,1,0,4.62,
15871,15871,57,259,57,259,452.73,463.20,10.47,1,1,10.00,1,0,3.88,
15872,15872,104,142,104,142,452.73,460.50,7.77,1,1,10.00,1,15,5.65,
15873,15873,16,180,16,180,452.73,455.70,2.97,1,1,10.00,1,10,2.10,
15874,15874,16,20,16,20,452.73,454.90,2.17,1,1,10.00,1,10,1.16,
15875,15875,92,137,92,137,452.73,457.60,4.87,1,1,10.00,1,15,3.73,
15876,15876,92,166,92,166,452.73,458.70,5.97,1,1,10.00,1,10,4.67,
15877,15877,57,387,57,387,452.73,459.60,6.87,1,1,10.00,1,15,3.44,
15878,15878,104,384,104,384,452.73,458.70,5.97,1,1,10.00,1,0,4.53,
15879,15879,57,358,57,358,452.73,458.30,5.57,1,1,10.00,1,10,3.31,
15880,15880,104,159,104,159,452.73,460.50,7.77,1,1,10.00,1,15,6.63,
15881,15881,92,250,92,250,452.73,457.60,4.87,1,1,10.00,1,0,3.24,
15882,15882,92,270,92,270,452.73,458.80,6.07,1,1,10.00,1,15,3.92,
15883,15883,77,311,77,311,452.73,456.00,3.27,1,1,10.00,1,0,2.89,
15884,15884,77,197,77,197,452.73,459.00,6.27,1,1,10.00,1,15,5.19,
15885,15885,77,349,77,349,452.73,456.60,3.87,1,1,10.00,1,10,2.95,
15886,15886,16,21,16,21,452.73,456.60,3.87,1,1,10.00,1,10,0.83,
15887,15887,92,138,92,138,452.73,468.10,15.37,1,1,10.00,1,10,3.48,
15888,15888,57,260,57,260,452.73,457.10,4.37,1,1,10.00,1,5,3.87,
15889,15889,57,279,57,279,452.73,460.70,7.97,1,1,10.00,1,15,3.87,
15890,15890,92,409,92,409,452.73,461.10,8.37,1,1,10.00,1,10,4.32,
15891,15891,16,407,16,407,452.73,458.90,6.17,1,1,10.00,1,15,2.01,
15892,15892,57,384,57,384,452.73,459.80,7.07,1,1,10.00,1,0,2.96,
15893,15893,77,242,77,242,452.73,459.40,6.67,1,1,10.00,1,5,3.24,
15894,15894,16,273,16,273,452.73,455.00,2.27,1,1,10.00,1,0,1.28,
15895,15895,77,310,77,310,452.73,456.20,3.47,1,1,10.00,1,0,2.95,
15896,15896,16,25,16,25,452.73,457.30,4.57,1,1,10.00,1,0,1.12,
15897,15897,16,393,16,393,452.73,456.80,4.07,1,1,10.00,1,5,2.08,
15898,15898,92,167,92,167,452.73,457.60,4.87,1,1,10.00,1,0,3.44,
15899,15899,92,139,92,139,452.73,459.70,6.97,1,1,10.00,1,5,5.72,
15900,15900,92,269,92,269,452.73,459.20,6.47,1,1,10.00,1,5,4.11,
15901,15901,57,357,57,357,452.73,458.20,5.47,1,1,10.00,1,15,3.04,
15902,15902,77,198,77,198,452.73,459.20,6.47,1,1,10.00,1,15,5.25,
15903,15903,104,158,104,158,452.73,469.30,16.57,1,1,10.00,1,15,4.39,
15904,15904,16,179,16,179,452.73,455.60,2.87,1,1,10.00,1,5,1.56,
15905,15905,104,141,104,141,452.73,461.10,8.37,1,1,10.00,1,10,5.90,
15906,15906,16,26,16,26,452.73,454.90,2.17,1,1,10.00,1,10,1.49,
15907,15907,57,261,57,261,452.73,468.80,16.07,1,1,10.00,1,10,3.81,
15908,15908,57,383,57,383,452.73,459.70,6.97,1,1,10.00,1,5,2.78,
15909,15909,92,249,92,249,452.73,459.30,6.57,1,1,10.00,1,15,3.99,
15910,15910,92,168,92,168,452.73,468.00,15.27,1,1,10.00,1,10,3.38,
15911,15911,77,161,77,161,452.73,461.10,8.37,1,1,10.00,1,5,3.63,
15912,15912,92,140,92,140,452.73,459.40,6.67,1,1,10.00,1,5,4.80,
15913,15913,77,309,77,309,452.73,456.50,3.77,1,1,10.00,1,15,3.08,
15914,15914,16,27,16,27,452.73,454.50,1.77,1,1,10.00,1,10,1.22,
15915,15915,104,157,104,157,452.73,460.80,8.07,1,1,10.00,1,5,6.80,
15916,15916,104,387,104,387,452.73,461.30,8.57,1,1,10.00,1,10,5.21,
15917,15917,16,394,16,394,452.73,459.40,6.67,1,1,10.00,1,15,1.90,
15918,15918,57,280,57,280,452.73,460.10,7.37,1,1,10.00,1,5,3.52,
15919,15919,77,199,77,199,452.73,461.00,8.27,1,1,10.00,1,15,3.56,
15920,15920,92,268,92,268,452.73,459.20,6.47,1,1,10.00,1,10,4.05,
15921,15921,57,382,57,382,452.73,459.90,7.17,1,1,10.00,1,15,2.84,
15922,15922,57,356,57,356,452.73,458.40,5.67,1,1,10.00,1,15,3.17,
15923,15923,16,408,16,408,452.73,459.20,6.47,1,1,10.00,1,5,1.75,
15924,15924,77,348,77,348,452.73,459.00,6.27,1,1,10.00,1,0,3.27,
15925,15925,57,262,57,262,452.73,469.20,16.47,1,1,10.00,1,10,3.80,
15926,15926,92,169,92,169,452.73,468.20,15.47,1,1,10.00,1,15,3.44,
15927,15927,92,141,92,141,452.73,468.30,15.57,1,1,10.00,1,10,3.44,
15928,15928,77,308,77,308,452.73,456.70,3.97,1,1,10.00,1,15,3.14,
15929,15929,16,36,16,36,452.73,457.40,4.67,1,1,10.00,1,15,1.04,
15930,15930,77,268,77,268,452.73,468.50,15.77,1,1,10.00,1,10,3.80,
15931,15931,92,449,92,449,452.73,459.90,7.17,1,1,10.00,1,5,4.06,
15932,15932,104,284,104,284,452.73,462.80,10.07,1,1,10.00,1,0,5.10,
15933,15933,57,355,57,355,452.73,460.10,7.37,1,1,10.00,1,5,3.56,
15934,15934,77,259,77,259,452.73,469.40,16.67,1,1,10.00,1,15,4.04,
15935,15935,92,248,92,248,452.73,459.40,6.67,1,1,10.00,1,10,4.05,
15936,15936,77,200,77,200,452.73,469.10,16.37,1,1,10.00,1,15,4.03,
15937,15937,57,381,57,381,452.73,458.10,5.37,1,1,10.00,1,10,2.57,
15938,15938,92,142,92,142,452.73,468.30,15.57,1,1,10.00,1,10,3.38,
15939,15939,16,37,16,37,452.73,458.40,5.67,1,1,10.00,1,10,1.91,
15940,15940,92,267,92,267,452.73,459.70,6.97,1,1,10.00,1,5,4.24,
15941,15941,104,156,104,156,452.73,470.20,17.47,1,1,10.00,1,5,4.55,
15942,15942,104,140,104,140,452.73,461.20,8.47,1,1,10.00,1,15,5.78,
15943,15943,57,281,57,281,452.73,460.20,7.47,1,1,10.00,1,10,3.46,
15944,15944,16,178,16,178,452.73,455.90,3.17,1,1,10.00,1,10,1.62,
15945,15945,16,395,16,395,452.73,459.60,6.87,1,1,10.00,1,0,1.90,
15946,15946,77,307,77,307,452.73,456.80,4.07,1,1,10.00,1,15,3.20,
15947,15947,57,263,57,263,452.73,468.60,15.87,1,1,10.00,1,5,3.65,
15948,15948,77,201,77,201,452.73,459.40,6.67,1,1,10.00,1,0,3.92,
15949,15949,57,380,57,380,452.73,457.90,5.17,1,1,10.00,1,5,2.59,
15950,15950,104,388,104,388,452.73,460.80,8.07,1,1,10.00,1,10,4.93,
15951,15951,92,170,92,170,452.73,457.80,5.07,1,1,10.00,1,0,3.29,
15952,15952,92,143,92,143,452.73,468.20,15.47,1,1,10.00,1,0,3.31,
15953,15953,92,144,92,144,452.73,459.10,6.37,1,1,10.00,1,15,4.55,
15954,15954,16,409,16,409,452.73,456.90,4.17,1,1,10.00,1,10,2.24,
15955,15955,92,266,92,266,452.73,459.50,6.77,1,1,10.00,1,10,4.17,
15956,15956,77,162,77,162,452.73,469.80,17.07,1,1,10.00,1,10,4.22,
15957,15957,57,354,57,354,452.73,459.00,6.27,1,1,10.00,1,10,3.54,
15958,15958,57,379,57,379,452.73,458.30,5.57,1,1,10.00,1,15,3.00,
15959,15959,77,237,77,237,452.73,459.20,6.47,1,1,10.00,1,10,3.60,
15960,15960,77,347,77,347,452.73,457.10,4.37,1,1,10.00,1,5,3.08,
15961,15961,92,247,92,247,452.73,459.80,7.07,1,1,10.00,1,0,4.11,
15962,15962,57,264,57,264,452.73,468.80,16.07,1,1,10.00,1,10,3.71,
15963,15963,77,306,77,306,452.73,459.00,6.27,1,1,10.00,1,10,3.28,
15964,15964,92,171,92,171,452.73,460.10,7.37,1,1,10.00,1,15,4.47,
15965,15965,16,396,16,396,452.73,459.70,6.97,1,1,10.00,1,10,1.96,
15966,15966,16,272,16,272,452.73,455.10,2.37,1,1,10.00,1,5,1.22,
15967,15967,92,145,92,145,452.73,460.30,7.57,1,1,10.00,1,10,4.71,
15968,15968,57,378,57,378,452.73,458.20,5.47,1,1,10.00,1,10,2.72,
15969,15969,92,265,92,265,452.73,460.50,7.77,1,1,10.00,1,15,4.26,
15970,15970,16,177,16,177,452.73,456.10,3.37,1,1,10.00,1,15,1.68,
15971,15971,92,418,92,418,452.73,462.00,9.27,1,1,10.00,1,15,4.48,
15972,15972,92,146,92,146,452.73,460.00,7.27,1,1,10.00,1,15,4.70,
15973,15973,57,353,57,353,452.73,458.40,5.67,1,1,10.00,1,15,3.16,
15974,15974,57,282,57,282,452.73,462.50,9.77,1,1,10.00,1,10,3.64,
15975,15975,92,434,92,434,452.73,460.90,8.17,1,1,10.00,1,5,4.31,
15976,15976,104,139,104,139,452.73,463.10,10.37,1,1,10.00,1,5,5.58,
15977,15977,77,202,77,202,452.73,469.30,16.57,1,1,10.00,1,0,3.99,
15978,15978,57,265,57,265,452.73,457.70,4.97,1,1,10.00,1,5,3.40,
15979,15979,16,410,16,410,452.73,460.30,7.57,1,1,10.00,1,0,2.16,
15980,15980,57,377,57,377,452.73,458.70,5.97,1,1,10.00,1,15,2.78,
15981,15981,92,172,92,172,452.73,459.80,7.07,1,1,10.00,1,10,4.62,
15982,15982,104,152,104,152,452.73,460.70,7.97,1,1,10.00,1,10,5.26,
15983,15983,104,389,104,389,452.73,458.80,6.07,1,1,10.00,1,0,4.17,
15984,15984,92,264,92,264,452.73,459.70,6.97,1,1,10.00,1,5,4.43,
15985,15985,77,305,77,305,452.73,456.80,4.07,1,1,10.00,1,10,3.55,
15986,15986,16,397,16,397,452.73,456.60,3.87,1,1,10.00,1,5,1.51,
15987,15987,92,147,92,147,452.73,460.10,7.37,1,1,10.00,1,0,4.63,
15988,15988,57,376,57,376,452.73,457.80,5.07,1,1,10.00,1,15,3.06,
15989,15989,77,163,77,163,452.73,459.10,6.37,1,1,10.00,1,0,4.35,
15990,15990,57,266,57,266,452.73,468.80,16.07,1,1,10.00,1,0,3.62,
15991,15991,92,246,92,246,452.73,468.10,15.37,1,1,10.00,1,5,3.19,
15992,15992,104,285,104,285,452.73,468.60,15.87,1,1,10.00,1,0,3.86,
15993,15993,77,346,77,346,452.73,457.30,4.57,1,1,10.00,1,5,3.14,
15994,15994,92,148,92,148,452.73,459.80,7.07,1,1,10.00,1,0,4.58,
15995,15995,57,375,57,375,452.73,458.00,5.27,1,1,10.00,1,0,2.87,
15996,15996,77,203,77,203,452.73,469.20,16.47,1,1,10.00,1,10,3.93,
15997,15997,92,263,92,263,452.73,459.30,6.57,1,1,10.00,1,5,4.25,
15998,15998,92,173,92,173,452.73,459.70,6.97,1,1,10.00,1,5,4.39,
15999,15999,104,390,104,390,452.73,458.70,5.97,1,1,10.00,1,10,4.11,
16000,16000,104,138,104,138,452.73,469.90,17.17,1,1,10.00,1,10,4.46,
16001,16001,57,283,57,283,452.73,459.60,6.87,1,1,10.00,1,15,3.35,
16002,16002,104,151,104,151,452.73,461.00,8.27,1,1,10.00,1,15,5.51,
16003,16003,77,428,77,428,452.73,457.70,4.97,1,1,10.00,1,10,2.81,
16004,16004,77,304,77,304,452.73,460.80,8.07,1,1,10.00,1,0,3.20,
16005,16005,77,204,77,204,452.73,458.90,6.17,1,1,10.00,1,10,4.29,
16006,16006,92,149,92,149,452.73,459.70,6.97,1,1,10.00,1,15,4.52,
16007,16007,57,267,57,267,452.73,457.90,5.17,1,1,10.00,1,10,3.40,
16008,16008,57,374,57,374,452.73,460.40,7.67,1,1,10.00,1,10,3.05,
16009,16009,77,345,77,345,452.73,457.40,4.67,1,1,10.00,1,15,3.20,
16010,16010,16,399,16,399,452.73,457.90,5.17,1,1,10.00,1,5,2.04,
16011,16011,92,262,92,262,452.73,457.20,4.47,1,1,10.00,1,5,3.31,
16012,16012,77,164,77,164,452.73,458.90,6.17,1,1,10.00,1,0,4.17,
16013,16013,92,150,92,150,452.73,459.60,6.87,1,1,10.00,1,5,4.45,
16014,16014,57,373,57,373,452.73,461.70,8.97,1,1,10.00,1,0,3.28,
16015,16015,16,173,16,173,452.73,455.50,2.77,1,1,10.00,1,15,0.52,
16016,16016,104,150,104,150,452.73,460.60,7.87,1,1,10.00,1,10,5.44,
16017,16017,57,268,57,268,452.73,457.50,4.77,1,1,10.00,1,5,3.21,
16018,16018,104,391,104,391,452.73,458.40,5.67,1,1,10.00,1,0,4.23,
16019,16019,92,151,92,151,452.73,459.80,7.07,1,1,10.00,1,5,4.34,
16020,16020,77,245,77,245,452.73,469.00,16.27,1,1,10.00,1,10,3.74,
16021,16021,57,372,57,372,452.73,460.60,7.87,1,1,10.00,1,5,3.18,
16022,16022,92,261,92,261,452.73,468.10,15.37,1,1,10.00,1,0,3.13,
16023,16023,16,271,16,271,452.73,458.20,5.47,1,1,10.00,1,15,1.52,
16024,16024,16,400,16,400,452.73,458.00,5.27,1,1,10.00,1,10,2.11,
16025,16025,92,152,92,152,452.73,459.70,6.97,1,1,10.00,1,0,4.28,
16026,16026,77,344,77,344,452.73,458.60,5.87,1,1,10.00,1,10,2.80,
16027,16027,57,269,57,269,452.73,458.10,5.37,1,1,10.00,1,10,3.47,
16028,16028,57,371,57,371,452.73,459.70,6.97,1,1,10.00,1,15,3.15,
16029,16029,104,149,104,149,452.73,460.90,8.17,1,1,10.00,1,5,5.50,
16030,16030,92,260,92,260,452.73,457.00,4.27,1,1,10.00,1,5,3.23,
16031,16031,104,286,104,286,452.73,462.50,9.77,1,1,10.00,1,5,5.42,
16032,16032,16,172,16,172,452.73,456.00,3.27,1,1,10.00,1,5,0.71,
16033,16033,104,244,104,244,452.73,457.80,5.07,1,1,10.00,1,0,4.05,
16034,16034,16,401,16,401,452.73,457.80,5.07,1,1,10.00,1,10,1.92,
16035,16035,104,392,104,392,452.73,461.70,8.97,1,1,10.00,1,10,5.05,
16036,16036,57,270,57,270,452.73,457.90,5.17,1,1,10.00,1,10,3.28,
16037,16037,104,305,104,305,452.73,462.70,9.97,1,1,10.00,1,10,4.93,
16038,16038,104,148,104,148,452.73,461.00,8.27,1,1,10.00,1,0,5.56,
16039,16039,92,156,92,156,452.73,469.00,16.27,1,1,10.00,1,10,3.57,
16040,16040,92,259,92,259,452.73,468.50,15.77,1,1,10.00,1,15,3.30,
16041,16041,77,165,77,165,452.73,460.60,7.87,1,1,10.00,1,15,4.11,
16042,16042,57,367,57,367,452.73,457.50,4.77,1,1,10.00,1,10,2.96,
16043,16043,77,343,77,343,452.73,459.90,7.17,1,1,10.00,1,0,2.82,
16044,16044,92,157,92,157,452.73,469.10,16.37,1,1,10.00,1,10,3.56,
16045,16045,57,271,57,271,452.73,457.80,5.07,1,1,10.00,1,15,3.15,
16046,16046,16,402,16,402,452.73,457.80,5.07,1,1,10.00,1,10,1.10,
16047,16047,92,258,92,258,452.73,457.40,4.67,1,1,10.00,1,15,3.31,
16048,16048,57,366,57,366,452.73,458.90,6.17,1,1,10.00,1,0,3.27,
16049,16049,16,171,16,171,452.73,455.90,3.17,1,1,10.00,1,0,0.64,
16050,16050,104,147,104,147,452.73,461.50,8.77,1,1,10.00,1,15,5.76,
16051,16051,92,158,92,158,452.73,468.50,15.77,1,1,10.00,1,10,3.41,
16052,16052,104,393,104,393,452.73,462.40,9.67,1,1,10.00,1,15,5.33,
16053,16053,57,272,57,272,452.73,457.40,4.67,1,1,10.00,1,15,2.96,
16054,16054,57,365,57,365,452.73,458.90,6.17,1,1,10.00,1,10,2.87,
16055,16055,104,146,104,146,452.73,470.30,17.57,1,1,10.00,1,0,4.48,
16056,16056,92,401,92,401,452.73,460.40,7.67,1,1,10.00,1,15,4.55,
16057,16057,77,262,77,262,452.73,469.50,16.77,1,1,10.00,1,5,3.85,
16058,16058,92,257,92,257,452.73,468.80,16.07,1,1,10.00,1,5,3.43,
16059,16059,16,403,16,403,452.73,457.50,4.77,1,1,10.00,1,5,1.92,
16060,16060,77,166,77,166,452.73,458.60,5.87,1,1,10.00,1,0,4.17,
16061,16061,92,159,92,159,452.73,460.40,7.67,1,1,10.00,1,5,4.98,
16062,16062,92,256,92,256,452.73,460.20,7.47,1,1,10.00,1,10,4.22,
16063,16063,57,364,57,364,452.73,460.20,7.47,1,1,10.00,1,15,2.89,
16064,16064,92,410,92,410,452.73,458.70,5.97,1,1,10.00,1,10,3.44,
16065,16065,16,270,16,270,452.73,458.10,5.37,1,1,10.00,1,15,1.46,
16066,16066,57,273,57,273,452.73,458.20,5.47,1,1,10.00,1,15,3.22,
16067,16067,92,160,92,160,452.73,459.90,7.17,1,1,10.00,1,15,4.96,
16068,16068,104,145,104,145,452.73,461.80,9.07,1,1,10.00,1,10,5.88,
16069,16069,16,170,16,170,452.73,456.20,3.47,1,1,10.00,1,10,0.83,
16070,16070,57,363,57,363,452.73,460.00,7.27,1,1,10.00,1,0,2.83,
16071,16071,104,248,104,248,452.73,462.00,9.27,1,1,10.00,1,5,5.70,
16072,16072,104,394,104,394,452.73,462.30,9.57,1,1,10.00,1,5,5.05,
16073,16073,16,404,16,404,452.73,458.00,5.27,1,1,10.00,1,15,1.23,
16074,16074,92,161,92,161,452.73,460.20,7.47,1,1,10.00,1,10,5.77,
16075,16075,57,362,57,362,452.73,458.50,5.77,1,1,10.00,1,10,2.68,
16076,16076,77,342,77,342,452.73,458.90,6.17,1,1,10.00,1,5,2.89,
16077,16077,104,144,104,144,452.73,461.20,8.47,1,1,10.00,1,10,5.53,
16078,16078,16,449,16,449,452.73,457.40,4.67,1,1,10.00,1,10,1.80,
16079,16079,57,349,57,349,452.73,457.50,4.77,1,1,10.00,1,15,2.90,
16080,16080,57,144,57,144,452.73,461.30,8.57,1,1,10.00,1,5,4.19,
16081,16081,92,162,92,162,452.73,460.20,7.47,1,1,10.00,1,15,4.80,
16082,16082,16,405,16,405,452.73,458.20,5.47,1,1,10.00,1,5,1.29,
16083,16083,92,245,92,245,452.73,468.10,15.37,1,1,10.00,1,0,3.00,
16084,16084,92,252,92,252,452.73,469.30,16.57,1,1,10.00,1,15,3.56,
16085,16085,104,287,104,287,452.73,457.70,4.97,1,1,10.00,1,0,4.04,
16086,16086,92,163,92,163,452.73,460.90,8.17,1,1,10.00,1,0,4.90,
16087,16087,104,137,104,137,452.73,463.50,10.77,1,1,10.00,1,5,5.70,
16088,16088,57,361,57,361,452.73,458.70,5.97,1,1,10.00,1,0,3.75,
16089,16089,57,348,57,348,452.73,459.50,6.77,1,1,10.00,1,10,3.16,
16090,16090,57,284,57,284,452.73,460.80,8.07,1,1,10.00,1,0,3.09,
16091,16091,57,277,57,277,452.73,462.20,9.47,1,1,10.00,1,10,3.75,
16092,16092,77,167,77,167,452.73,458.90,6.17,1,1,10.00,1,15,4.23,
16093,16093,92,177,92,177,452.73,468.80,16.07,1,1,10.00,1,15,3.50,
16094,16094,16,169,16,169,452.73,456.30,3.57,1,1,10.00,1,5,0.77,
16095,16095,92,164,92,164,452.73,460.20,7.47,1,1,10.00,1,10,4.67,
16096,16096,92,244,92,244,452.73,459.70,6.97,1,1,10.00,1,0,4.27,
16097,16097,16,414,16,414,452.73,458.10,5.37,1,1,10.00,1,10,2.04,
16098,16098,57,360,57,360,452.73,458.60,5.87,1,1,10.00,1,10,3.68,
16099,16099,104,143,104,143,452.73,462.30,9.57,1,1,10.00,1,0,6.53,
16100,16100,57,347,57,347,452.73,457.90,5.17,1,1,10.00,1,15,3.02,
16101,16101,92,408,92,408,452.73,461.40,8.67,1,1,10.00,1,10,4.46,
16102,16102,57,285,57,285,452.73,460.70,7.97,1,1,10.00,1,10,3.03,
16103,16103,92,178,92,178,452.73,457.90,5.17,1,1,10.00,1,5,3.63,
16104,16104,57,346,57,346,452.73,457.90,5.17,1,1,10.00,1,0,3.08,
16105,16105,92,243,92,243,452.73,459.90,7.17,1,1,10.00,1,0,4.36,
16106,16106,92,417,92,417,452.73,458.40,5.67,1,1,10.00,1,0,3.54,
16107,16107,104,136,104,136,452.73,470.10,17.37,1,1,10.00,1,15,4.48,
16108,16108,92,179,92,179,452.73,457.70,4.97,1,1,10.00,1,15,3.53,
16109,16109,16,448,16,448,452.73,458.30,5.57,1,1,10.00,1,15,1.61,
16110,16110,57,286,57,286,452.73,458.30,5.57,1,1,10.00,1,5,3.33,
16111,16111,16,415,16,415,452.73,458.10,5.37,1,1,10.00,1,5,1.23,
16112,16112,57,345,57,345,452.73,458.70,5.97,1,1,10.00,1,0,3.34,
